case_id,customer_message,gold_intent,rank,similarity,historical_customer_message,historical_amazon_reply
AMZ-182,@AmazonHelp there is no way that's getting here by Fri. its already Thur and it hasn't been shipped. maybe i should just cancel the #AmazonPrime,order_issue,2,0.368,@AmazonHelp That it's on it's way.  Too late.  Way too late.  Maybe I should just tweet @115851.,"@667455 We'd like to help in any way we can, Paco, so please give us a call or ring here:  https://t.co/JzP7hlA23B ^JD"
AMZ-182,@AmazonHelp there is no way that's getting here by Fri. its already Thur and it hasn't been shipped. maybe i should just cancel the #AmazonPrime,order_issue,3,0.36,"@AmazonHelp Before I do that, is there a way to possibly track the package and see if maybe the system is just slow?",@540860 Tracking details will be displayed under the order here: https://t.co/Y5jpI9gRhE. Additional information may be available on the carrier's website. Please keep us posted! ^MV
AMZ-183,@AmazonHelp The link didnt go to app instead asked me to buy movies :-) I am looking for those on Amazon prime. Search function said did not exist,prime_membership,1,0.2401,@AmazonHelp Which link?,@145295 Here you go: https://t.co/vlvfJr4nN9 ^SG
AMZ-183,@AmazonHelp The link didnt go to app instead asked me to buy movies :-) I am looking for those on Amazon prime. Search function said did not exist,prime_membership,2,0.2401,@AmazonHelp Where is the link ?,@171648 I’d like to help you; please share your details here: https://t.co/beaaDm0muc and I’ll contact you soon. ^VR
AMZ-183,@AmazonHelp The link didnt go to app instead asked me to buy movies :-) I am looking for those on Amazon prime. Search function said did not exist,prime_membership,3,0.2401,@AmazonHelp Where is link,@195477 Please share your details in the link provided here: https://t.co/ueVWFLSr2m. ^SQ
AMZ-184,@AmazonHelp J ai encore perdu mon temps sur Amazon. De pire en pire le prime,prime_membership,1,0.2501,@AmazonHelp J’ai complété !!,@389945 Merci.
AMZ-184,@AmazonHelp J ai encore perdu mon temps sur Amazon. De pire en pire le prime,prime_membership,2,0.2412,"@AmazonHelp Heureusement il n'y a pas de dégâts, mais les colis sont de pire en pire, surtout pour les livres les plus volumineux.","@332748 Vous pouvez publier une évaluation sur l'emballage via le lien suivant : https://t.co/PogpYKqt8h
^ARC"
AMZ-184,@AmazonHelp J ai encore perdu mon temps sur Amazon. De pire en pire le prime,prime_membership,3,0.2143,@AmazonHelp Non. C’est pire! Personne sais il est où le colis!,"@426448 Quel est le transporteur en charge de la livraison?
^MD"
AMZ-185,@AmazonHelp Yes been in contact with cust services. Not sure but it seems that it is DPD deliveries. Deliveries seem to be a mess at the moment when usually dependable. I can wait for most things but an item that I needed yesterday didn't turn up which has caused a problem.,product_issue,1,0.2716,@AmazonHelp @AmazonHelp it didn't turn up :(,@529873 Let's find out what is going on with your book in real time here: https://t.co/JzP7hlA23B ^JZ
AMZ-185,@AmazonHelp Yes been in contact with cust services. Not sure but it seems that it is DPD deliveries. Deliveries seem to be a mess at the moment when usually dependable. I can wait for most things but an item that I needed yesterday didn't turn up which has caused a problem.,product_issue,2,0.2417,@AmazonHelp And what about the other delivery due yesterday which didn't turn up after being out for delivery all day that was not damaged and as yet I haven't had any reason for given?,"@237635 Sorry to hear that, Dominic. Can I ask if you've had any tracking updates on that order? You can check here: https://t.co/Y5jpI9gRhE ^TI"
AMZ-185,@AmazonHelp Yes been in contact with cust services. Not sure but it seems that it is DPD deliveries. Deliveries seem to be a mess at the moment when usually dependable. I can wait for most things but an item that I needed yesterday didn't turn up which has caused a problem.,product_issue,3,0.226,"@AmazonHelp paid for my parcel to be delivered yesterday. Didn't turn up, now being told it will be delivered anytime between now and the 12th!",@190971 Sorry about the delay! Do you know what carrier the order is with?^CD
AMZ-186,"@AmazonHelp Says it was sold by apex_media and they only plan on refunding the rental charge, not the $100 they charged us for.",payment_billing,1,0.4723,@AmazonHelp It says sold by amazonEU s.a.r.l (I assume that’s sold by yourselves),"@678224 I apologize, but in this case, you would only be able to choose the colors available on the product detail page. If you have the option to message the seller, you may message and ask if any other colors are available. ^VF"
AMZ-186,"@AmazonHelp Says it was sold by apex_media and they only plan on refunding the rental charge, not the $100 they charged us for.",payment_billing,2,0.4714,@AmazonHelp It says sold by amazon,@564185 Thank you for the information! Who is the carrier shown on the order tracking? ^LJ
AMZ-186,"@AmazonHelp Says it was sold by apex_media and they only plan on refunding the rental charge, not the $100 they charged us for.",payment_billing,3,0.4395,@AmazonHelp Says sold by Frugal Living and Fufilled by Amazon,@410305 We'd like to look into this further with you. Please reach out to us at your earliest convenience here: https://t.co/CYqkdUakWJ ^GM
AMZ-187,"@AmazonHelp Le problème est là justement, la commande a été expédiée mais le transporteur ne l'a pas encore prise en charge !",payment_billing,1,0.3632,"@AmazonHelp Merci pour votre retour, en effet la commande a été expédiée et le transporteur est La Poste","@706754 Avez-vous signalé cela à notre service ?
^YL"
AMZ-187,"@AmazonHelp Le problème est là justement, la commande a été expédiée mais le transporteur ne l'a pas encore prise en charge !",payment_billing,2,0.3139,@AmazonHelp Le problème n'est toujours pas réglé....,"@183448 Mon collègue étudie toujours votre demande pour une solution. Je vous invite à patienter, il reviendra vers vous.
^ARC"
AMZ-187,"@AmazonHelp Le problème est là justement, la commande a été expédiée mais le transporteur ne l'a pas encore prise en charge !",payment_billing,3,0.2796,"@AmazonHelp Justement, le problème c’est qu’il n’est pas encore pris en charge, pour une livraison initialement prévue hier... puis demain, reportée ensuite à samedi...",@713404 Y'avait-il un e-mail envoyé pour expliquer la raison de ce délai je vous prie? ^BR
AMZ-188,@AmazonHelp I have forgot my Amazon account login password. Plz share your mail you. I'll share my details through mail.,account_access,1,0.4387,@AmazonHelp Plz share your mail id...  I'll forward,@402250 Please submit your details here: https://t.co/GIJyeYqKE0. ^HK
AMZ-188,@AmazonHelp I have forgot my Amazon account login password. Plz share your mail you. I'll share my details through mail.,account_access,2,0.3818,@AmazonHelp I have also aend details by mail directly1,@371732 We'll respond to your DM. ^MJ
AMZ-188,@AmazonHelp I have forgot my Amazon account login password. Plz share your mail you. I'll share my details through mail.,account_access,3,0.3518,@AmazonHelp I Share All My Details,@181241 Sorry for the mess. We've not received your details. Kindly share your details using the link provided earlier. ^ST
AMZ-189,@AmazonHelp @115851 was told a returnless refund wil b issued. So gave phone to someone in need. Now a pickup is scheduled. Tell me now what to do.,refund_return,1,0.4059,@AmazonHelp I did. was told a returnless refund will be issued. But till now no refund or return has been issued. No visit done from mobile team.,"@162537 We'd like to take a closer look into your concern and help, please share your details here: https://t.co/GIJyeYqKE0 ^MA"
AMZ-189,@AmazonHelp @115851 was told a returnless refund wil b issued. So gave phone to someone in need. Now a pickup is scheduled. Tell me now what to do.,refund_return,2,0.3902,"@AmazonHelp I completely understand product needs to be picked. But check chat history, i was told a returnless refund will be issued. So i gave phone",@162537 I see that we've received your details and our team will get back shortly with an update. Request you to wait till then. ^SK
AMZ-189,@AmazonHelp @115851 was told a returnless refund wil b issued. So gave phone to someone in need. Now a pickup is scheduled. Tell me now what to do.,refund_return,3,0.3764,@AmazonHelp @115851 got an update. Please check chat history with customer care. I was told a returnless refund will be issued. Kindly resolve.,"@162537 Prakash, please revert to the email you've received from us for further assistance. Appreciate your patience. ^MS"
AMZ-190,@AmazonHelp Is there any way i can get a refund ? Because i really meed this on release .,refund_return,1,0.5436,@AmazonHelp That it’s on it’s way.,@414826 Shows as out for delivery? ^AT
AMZ-190,@AmazonHelp Is there any way i can get a refund ? Because i really meed this on release .,refund_return,2,0.5436,@AmazonHelp What way?,@194601 We can't view order or account details using Twitter. Use phone or chat options for real time assistance. ^DO
AMZ-190,@AmazonHelp Is there any way i can get a refund ? Because i really meed this on release .,refund_return,3,0.5436,@AmazonHelp On the way...,"@704591 Time travel was supposed to be a ""future"" launch 😉 Sorry the notification is off. If they continue to be wrong, or your order misses the estimated delivery date, please let us know here: https://t.co/qy3J24VGxb ^AF"
AMZ-191,"@AmazonHelp Thursday 16 and yesterday, I can't access de account it's blocked.. [URL]",account_access,1,0.4658,"@AmazonHelp I cannot do it, as my account is blocked.","@170982 In that case please use the option ""Anmeldung überspringen"" (= skip registration). ^RS"
AMZ-191,"@AmazonHelp Thursday 16 and yesterday, I can't access de account it's blocked.. [URL]",account_access,2,0.4268,@AmazonHelp Thursday the 26.,@391041 We strive to meet the delivery date provided in our confirmation e-mail. Keep us posted on the delivery of your package. ^JF
AMZ-191,"@AmazonHelp Thursday 16 and yesterday, I can't access de account it's blocked.. [URL]",account_access,3,0.4211,@AmazonHelp account blocked man!,"@158308 To clarify, are you saying you're locked out of your account? If so, have you received an e-mail from an Account Specialist? ^WJ"
AMZ-192,@AmazonHelp @AmazonHelp The link you sent me this page opens and in its settings I can't find where to change country to India. [URL],other,1,0.335,@AmazonHelp which link,"@629169 Himanshu, please share your details here: https://t.co/GIJyeYqKE0 and we'll review it and reach out to you. ^MS"
AMZ-192,@AmazonHelp @AmazonHelp The link you sent me this page opens and in its settings I can't find where to change country to India. [URL],other,2,0.335,@AmazonHelp link?,@650081 Sorry about that! Here is the link through which you can reach out to us: https://t.co/JzP7hlA23B ^KZ
AMZ-192,@AmazonHelp @AmazonHelp The link you sent me this page opens and in its settings I can't find where to change country to India. [URL],other,3,0.335,@AmazonHelp Where is link,@195477 Please share your details in the link provided here: https://t.co/ueVWFLSr2m. ^SQ
